time,open,high,low,close,volume
2026-02-13 10:00:00+00:00,519.0,526.35,517.51,525.52,1477.63
2026-02-13 11:00:00+00:00,525.52,528.45,523.37,527.4,1394.89
2026-02-13 12:00:00+00:00,527.43,528.45,523.18,525.82,2166.01
2026-02-13 13:00:00+00:00,525.84,531.51,524.28,528.7,2679.44
2026-02-13 14:00:00+00:00,528.72,535.62,525.54,533.14,3188.45
2026-02-13 15:00:00+00:00,533.14,546.3,532.51,543.83,5764.35
2026-02-13 16:00:00+00:00,543.78,548.31,541.18,544.77,2373.0
2026-02-13 17:00:00+00:00,544.75,549.84,543.22,549.62,1256.84
2026-02-13 18:00:00+00:00,549.6,558.02,548.52,556.7,1933.76
2026-02-13 19:00:00+00:00,556.7,559.3,555.6,557.61,1425.59
2026-02-13 20:00:00+00:00,557.59,557.61,551.35,552.94,1716.53
2026-02-13 21:00:00+00:00,552.97,564.51,551.47,563.15,3159.92
2026-02-13 22:00:00+00:00,563.11,566.48,550.89,551.25,1981.16
2026-02-13 23:00:00+00:00,551.22,569.51,549.41,563.44,3882.93
2026-02-14 00:00:00+00:00,563.44,565.88,561.51,563.53,1713.56
2026-02-14 01:00:00+00:00,563.8,566.85,562.4,566.42,1523.85
2026-02-14 02:00:00+00:00,566.4,566.56,560.07,562.11,1053.9
2026-02-14 03:00:00+00:00,562.11,564.57,560.5,563.19,1111.82
2026-02-14 04:00:00+00:00,563.19,563.21,560.69,561.16,1096.49
2026-02-14 05:00:00+00:00,561.16,564.4,558.76,558.95,1362.23
2026-02-14 06:00:00+00:00,558.91,562.92,557.74,561.37,1087.27
2026-02-14 07:00:00+00:00,561.37,564.16,560.12,562.65,1055.13
2026-02-14 08:00:00+00:00,562.68,568.85,562.39,567.82,1946.4
2026-02-14 09:00:00+00:00,567.82,568.21,564.87,565.7,1072.27
2026-02-14 10:00:00+00:00,565.7,567.58,564.27,567.21,913.15
2026-02-14 11:00:00+00:00,567.21,572.33,564.13,564.68,2404.99
2026-02-14 12:00:00+00:00,564.68,565.0,559.41,560.5,1761.42
2026-02-14 13:00:00+00:00,560.5,562.43,557.59,560.75,1380.01
2026-02-14 14:00:00+00:00,560.75,562.59,559.76,561.8,906.07
2026-02-14 15:00:00+00:00,561.8,564.3,561.28,564.15,943.55
2026-02-14 16:00:00+00:00,564.18,565.72,563.34,564.56,1074.9
2026-02-14 17:00:00+00:00,564.59,565.9,561.64,562.24,1326.58
2026-02-14 18:00:00+00:00,562.24,565.51,562.11,565.38,1469.58
2026-02-14 19:00:00+00:00,565.35,568.94,564.85,568.53,1063.65
2026-02-14 20:00:00+00:00,568.53,568.83,565.49,566.41,864.93
2026-02-14 21:00:00+00:00,566.43,567.45,563.73,565.61,951.47
2026-02-14 22:00:00+00:00,565.63,566.14,563.83,563.86,789.88
2026-02-14 23:00:00+00:00,563.88,564.17,561.75,562.46,878.5
2026-02-15 00:00:00+00:00,562.48,562.55,558.51,562.31,1181.51
2026-02-15 01:00:00+00:00,562.31,565.08,560.92,564.84,1086.83
2026-02-15 02:00:00+00:00,564.84,565.47,558.7,559.95,1122.95
2026-02-15 03:00:00+00:00,559.95,562.71,555.78,562.56,1044.05
2026-02-15 04:00:00+00:00,562.56,565.43,561.82,564.08,1136.76
2026-02-15 05:00:00+00:00,564.05,565.86,563.35,563.38,879.71
2026-02-15 06:00:00+00:00,563.35,563.62,561.11,562.76,942.86
2026-02-15 07:00:00+00:00,562.6,563.95,560.2,560.77,829.17
2026-02-15 08:00:00+00:00,560.8,561.86,555.83,558.43,1490.61
2026-02-15 09:00:00+00:00,558.42,562.45,557.85,559.89,1168.99
2026-02-15 10:00:00+00:00,559.86,562.38,558.35,560.99,794.74
2026-02-15 11:00:00+00:00,560.99,561.74,559.83,560.35,755.25
2026-02-15 12:00:00+00:00,560.35,562.01,554.28,554.56,1604.29
2026-02-15 13:00:00+00:00,554.57,557.64,551.1,553.87,1429.31
2026-02-15 14:00:00+00:00,553.9,557.52,553.55,557.16,945.89
2026-02-15 15:00:00+00:00,557.16,559.47,555.84,557.74,1213.21
2026-02-15 16:00:00+00:00,557.74,558.53,553.71,557.06,1272.53
2026-02-15 17:00:00+00:00,557.06,558.97,550.54,554.15,1076.35
2026-02-15 18:00:00+00:00,554.12,556.34,550.79,552.6,1039.11
2026-02-15 19:00:00+00:00,552.63,555.77,550.19,552.15,885.69
2026-02-15 20:00:00+00:00,552.18,554.55,550.47,554.12,958.98
2026-02-15 21:00:00+00:00,554.15,558.1,554.12,554.86,792.18
2026-02-15 22:00:00+00:00,554.86,556.97,553.84,555.51,790.33
2026-02-15 23:00:00+00:00,555.51,555.51,551.52,553.28,801.17
2026-02-16 00:00:00+00:00,553.28,556.63,552.87,556.13,854.6
2026-02-16 01:00:00+00:00,556.11,557.52,554.79,557.28,817.13
2026-02-16 02:00:00+00:00,557.28,559.59,555.25,556.61,826.33
2026-02-16 03:00:00+00:00,556.59,562.61,556.59,562.45,1017.78
2026-02-16 04:00:00+00:00,562.44,569.6,562.18,568.25,1837.89
2026-02-16 05:00:00+00:00,568.25,568.28,557.82,559.37,1501.0
2026-02-16 06:00:00+00:00,559.37,561.4,557.56,560.89,941.23
2026-02-16 07:00:00+00:00,560.92,561.3,555.12,557.27,1045.91
2026-02-16 08:00:00+00:00,557.27,558.82,555.9,556.74,839.22
2026-02-16 09:00:00+00:00,556.76,558.98,556.41,557.51,829.56
2026-02-16 10:00:00+00:00,557.51,557.53,555.16,556.97,760.08
2026-02-16 11:00:00+00:00,556.97,558.75,554.1,558.04,860.7
2026-02-16 12:00:00+00:00,557.88,567.64,557.41,567.49,1184.84
2026-02-16 13:00:00+00:00,567.52,569.95,557.18,559.05,1625.93
2026-02-16 14:00:00+00:00,559.05,560.31,555.02,557.67,1058.94
2026-02-16 15:00:00+00:00,557.67,559.24,550.72,555.93,1953.11
2026-02-16 16:00:00+00:00,555.93,561.75,555.65,559.07,1154.63
2026-02-16 17:00:00+00:00,559.04,560.09,556.94,559.82,854.48
2026-02-16 18:00:00+00:00,559.82,564.53,559.79,564.12,914.5
2026-02-16 19:00:00+00:00,564.12,575.73,563.4,570.7,2249.97
2026-02-16 20:00:00+00:00,570.67,580.91,570.05,571.62,2325.9
2026-02-16 21:00:00+00:00,571.6,574.96,566.73,574.49,1471.58
2026-02-16 22:00:00+00:00,574.27,575.48,569.08,569.08,1008.27
2026-02-16 23:00:00+00:00,569.11,570.19,567.88,568.75,858.74
2026-02-17 00:00:00+00:00,568.77,573.05,568.64,571.54,870.36
2026-02-17 01:00:00+00:00,571.54,577.43,571.51,573.5,1028.18
2026-02-17 02:00:00+00:00,573.5,576.18,570.55,571.42,1063.92
2026-02-17 03:00:00+00:00,571.42,572.25,564.73,565.87,1149.51
2026-02-17 04:00:00+00:00,565.9,566.48,559.98,562.33,1247.99
2026-02-17 05:00:00+00:00,562.3,563.54,560.13,561.56,1011.85
2026-02-17 06:00:00+00:00,561.56,563.2,559.86,562.3,917.26
2026-02-17 07:00:00+00:00,562.33,562.52,559.39,559.68,762.43
2026-02-17 08:00:00+00:00,559.68,560.08,556.56,557.65,1089.02
2026-02-17 09:00:00+00:00,557.68,561.26,557.0,559.43,1738.77
2026-02-17 10:00:00+00:00,559.46,560.45,555.91,557.37,905.04
2026-02-17 11:00:00+00:00,557.37,558.44,555.99,557.35,959.15
2026-02-17 12:00:00+00:00,557.38,563.7,557.19,561.09,1198.94
2026-02-17 13:00:00+00:00,561.07,566.41,560.54,562.17,1096.79
2026-02-17 14:00:00+00:00,562.17,564.74,550.57,555.04,2357.07
2026-02-17 15:00:00+00:00,555.07,558.24,552.68,557.71,1368.05
2026-02-17 16:00:00+00:00,557.69,567.37,557.69,565.34,1483.48
2026-02-17 17:00:00+00:00,565.34,566.87,560.52,561.81,1070.37
2026-02-17 18:00:00+00:00,561.84,567.29,560.19,565.7,996.88
2026-02-17 19:00:00+00:00,565.72,570.51,563.45,566.55,2350.07
2026-02-17 20:00:00+00:00,566.55,569.13,566.35,568.91,865.52
2026-02-17 21:00:00+00:00,568.66,569.35,566.06,567.79,761.65
2026-02-17 22:00:00+00:00,567.76,568.12,565.26,565.58,760.03
2026-02-17 23:00:00+00:00,565.41,565.47,562.23,563.05,872.51
2026-02-18 00:00:00+00:00,563.05,564.44,560.55,560.77,819.26
2026-02-18 01:00:00+00:00,560.68,561.71,556.52,557.89,1156.6
2026-02-18 02:00:00+00:00,557.92,561.16,557.54,560.15,859.75
2026-02-18 03:00:00+00:00,560.15,563.69,560.12,563.62,823.06
2026-02-18 04:00:00+00:00,563.62,568.83,563.62,567.19,1007.38
2026-02-18 05:00:00+00:00,567.21,569.82,563.68,564.12,881.54
2026-02-18 06:00:00+00:00,564.12,566.72,563.4,565.63,788.48
2026-02-18 07:00:00+00:00,565.63,567.5,564.9,566.53,812.47
2026-02-18 08:00:00+00:00,566.55,569.17,564.42,564.55,988.59
2026-02-18 09:00:00+00:00,564.58,566.29,562.77,563.4,964.04
2026-02-18 10:00:00+00:00,563.42,563.42,558.61,559.5,1084.47
2026-02-18 11:00:00+00:00,559.53,560.15,556.35,558.61,1160.33
2026-02-18 12:00:00+00:00,558.64,561.42,558.61,559.3,935.76
2026-02-18 13:00:00+00:00,559.33,559.94,555.34,556.38,1135.36
2026-02-18 14:00:00+00:00,556.38,557.34,551.17,554.59,1287.51
2026-02-18 15:00:00+00:00,554.54,563.05,554.4,559.6,1327.52
2026-02-18 16:00:00+00:00,559.6,560.74,554.51,560.08,1154.26
2026-02-18 17:00:00+00:00,560.08,564.38,560.06,562.59,918.7
2026-02-18 18:00:00+00:00,562.59,563.5,555.7,558.45,1121.29
2026-02-18 19:00:00+00:00,558.45,560.39,552.95,554.08,1113.74
2026-02-18 20:00:00+00:00,554.08,555.33,551.58,552.57,887.45
2026-02-18 21:00:00+00:00,552.57,554.45,550.27,552.21,1069.83
2026-02-18 22:00:00+00:00,552.24,556.56,550.67,555.16,811.41
2026-02-18 23:00:00+00:00,555.19,557.7,554.52,557.54,800.04
2026-02-19 00:00:00+00:00,557.57,558.69,556.22,557.08,807.3
2026-02-19 01:00:00+00:00,557.08,560.42,556.88,558.37,853.56
2026-02-19 02:00:00+00:00,558.37,559.45,555.1,556.33,993.71
2026-02-19 03:00:00+00:00,556.31,557.25,555.36,556.92,837.41
2026-02-19 04:00:00+00:00,556.92,558.03,556.28,556.92,819.55
2026-02-19 05:00:00+00:00,557.06,557.49,554.13,556.59,804.09
2026-02-19 06:00:00+00:00,556.59,563.05,556.35,562.37,1064.61
2026-02-19 07:00:00+00:00,562.37,564.4,560.66,561.59,857.15
2026-02-19 08:00:00+00:00,561.44,561.47,554.88,556.11,1001.1
2026-02-19 09:00:00+00:00,556.08,556.56,544.4,547.81,2505.09
2026-02-19 10:00:00+00:00,547.79,550.16,545.31,548.96,1297.5
2026-02-19 11:00:00+00:00,548.96,550.73,546.86,547.18,1081.3
2026-02-19 12:00:00+00:00,547.15,547.44,545.1,545.51,978.87
2026-02-19 13:00:00+00:00,545.48,548.98,538.51,539.66,2283.32
2026-02-19 14:00:00+00:00,539.66,550.91,539.59,547.11,2374.37
2026-02-19 15:00:00+00:00,547.14,549.77,545.28,548.79,1242.16
2026-02-19 16:00:00+00:00,548.79,552.71,545.87,551.54,1121.52
2026-02-19 17:00:00+00:00,551.51,557.78,550.47,552.3,1372.43
