time,open,high,low,close,volume
2026-02-18 09:10:00+00:00,0.28064,0.28085,0.28064,0.28083,32241.0
2026-02-18 09:15:00+00:00,0.28083,0.28085,0.28055,0.2806,43055.0
2026-02-18 09:20:00+00:00,0.2806,0.2806,0.28058,0.28058,26132.0
2026-02-18 09:25:00+00:00,0.2806,0.28063,0.28057,0.28061,26625.0
2026-02-18 09:30:00+00:00,0.28063,0.28063,0.28061,0.28063,24708.0
2026-02-18 09:35:00+00:00,0.28061,0.28084,0.28061,0.28068,51958.0
2026-02-18 09:40:00+00:00,0.28068,0.2807,0.28068,0.2807,25293.0
2026-02-18 09:45:00+00:00,0.2807,0.2807,0.28055,0.28057,23966.0
2026-02-18 09:50:00+00:00,0.28055,0.28057,0.28043,0.28045,59540.0
2026-02-18 09:55:00+00:00,0.28045,0.28045,0.28027,0.28027,32507.0
2026-02-18 10:00:00+00:00,0.28045,0.28062,0.2803,0.28034,40039.0
2026-02-18 10:05:00+00:00,0.28034,0.2804,0.28032,0.2804,26775.0
2026-02-18 10:10:00+00:00,0.28038,0.2804,0.28038,0.2804,36668.0
2026-02-18 10:15:00+00:00,0.28038,0.2804,0.28029,0.28029,32009.0
2026-02-18 10:20:00+00:00,0.28029,0.28031,0.28029,0.2803,37421.0
2026-02-18 10:25:00+00:00,0.2803,0.28031,0.28013,0.28022,90881.0
2026-02-18 10:30:00+00:00,0.28022,0.28024,0.28001,0.28001,51347.0
2026-02-18 10:35:00+00:00,0.28008,0.28018,0.28008,0.28016,48272.0
2026-02-18 10:40:00+00:00,0.28016,0.28018,0.2801,0.2801,23789.0
2026-02-18 10:45:00+00:00,0.2801,0.28024,0.2801,0.28021,31367.0
2026-02-18 10:50:00+00:00,0.28024,0.28031,0.28021,0.28023,31350.0
2026-02-18 10:55:00+00:00,0.28022,0.28023,0.28002,0.28003,25755.0
2026-02-18 11:00:00+00:00,0.28003,0.28011,0.28002,0.28011,37335.0
2026-02-18 11:05:00+00:00,0.28009,0.28023,0.28004,0.28006,31883.0
2026-02-18 11:10:00+00:00,0.28004,0.28042,0.28004,0.28031,68505.0
2026-02-18 11:15:00+00:00,0.28031,0.28031,0.28029,0.28031,29032.0
2026-02-18 11:20:00+00:00,0.28029,0.28044,0.28029,0.28038,32321.0
2026-02-18 11:25:00+00:00,0.28036,0.28038,0.28024,0.28026,27532.0
2026-02-18 11:30:00+00:00,0.28024,0.28029,0.28016,0.28026,36779.0
2026-02-18 11:35:00+00:00,0.28029,0.28029,0.28008,0.2801,26066.0
2026-02-18 11:40:00+00:00,0.2801,0.2801,0.28008,0.28008,24682.0
2026-02-18 11:45:00+00:00,0.2801,0.2801,0.28001,0.28001,27627.0
2026-02-18 11:50:00+00:00,0.28001,0.28013,0.27998,0.28013,36013.0
2026-02-18 11:55:00+00:00,0.28013,0.28019,0.27997,0.27999,25187.0
2026-02-18 12:00:00+00:00,0.27999,0.27999,0.27904,0.27917,160533.0
2026-02-18 12:05:00+00:00,0.2792,0.27949,0.27917,0.27946,81544.0
2026-02-18 12:10:00+00:00,0.27946,0.27948,0.2794,0.27942,35535.0
2026-02-18 12:15:00+00:00,0.27942,0.27951,0.27932,0.27934,61527.0
2026-02-18 12:20:00+00:00,0.27934,0.27952,0.27934,0.27951,29350.0
2026-02-18 12:25:00+00:00,0.27949,0.27957,0.27943,0.27955,26962.0
2026-02-18 12:30:00+00:00,0.27955,0.27957,0.27955,0.27955,27791.0
2026-02-18 12:35:00+00:00,0.27957,0.27957,0.27955,0.27957,27463.0
2026-02-18 12:40:00+00:00,0.27955,0.27965,0.27945,0.27947,35271.0
2026-02-18 12:45:00+00:00,0.27945,0.27947,0.27945,0.27945,27152.0
2026-02-18 12:50:00+00:00,0.27945,0.27947,0.27936,0.27938,32751.0
2026-02-18 12:55:00+00:00,0.27936,0.27938,0.27936,0.27938,30938.0
2026-02-18 13:00:00+00:00,0.27936,0.27938,0.27934,0.27938,62319.0
2026-02-18 13:05:00+00:00,0.27935,0.27959,0.27929,0.27959,33801.0
2026-02-18 13:10:00+00:00,0.27959,0.27966,0.27957,0.27965,25247.0
2026-02-18 13:15:00+00:00,0.27966,0.27974,0.27956,0.27962,46330.0
2026-02-18 13:20:00+00:00,0.27964,0.27977,0.27962,0.27972,52610.0
2026-02-18 13:25:00+00:00,0.27972,0.27972,0.27955,0.27961,30751.0
2026-02-18 13:30:00+00:00,0.27961,0.27968,0.27959,0.27965,33294.0
2026-02-18 13:35:00+00:00,0.27965,0.27965,0.27954,0.27964,30322.0
2026-02-18 13:40:00+00:00,0.27962,0.27968,0.27962,0.27968,25844.0
2026-02-18 13:45:00+00:00,0.27966,0.27978,0.27966,0.27968,34007.0
2026-02-18 13:50:00+00:00,0.27968,0.27969,0.27965,0.27969,27707.0
2026-02-18 13:55:00+00:00,0.27969,0.27969,0.27967,0.27967,26577.0
2026-02-18 14:00:00+00:00,0.27969,0.2798,0.27948,0.27962,47027.0
2026-02-18 14:05:00+00:00,0.27962,0.27978,0.27959,0.27978,57579.0
2026-02-18 14:10:00+00:00,0.27978,0.27985,0.27976,0.27982,39451.0
2026-02-18 14:15:00+00:00,0.27985,0.27986,0.27968,0.27968,27664.0
2026-02-18 14:20:00+00:00,0.27968,0.27979,0.27964,0.27979,38274.0
2026-02-18 14:25:00+00:00,0.27979,0.27986,0.27977,0.2798,27604.0
2026-02-18 14:30:00+00:00,0.2798,0.27989,0.27965,0.27968,51775.0
2026-02-18 14:35:00+00:00,0.27968,0.27978,0.27962,0.27965,68522.0
2026-02-18 14:40:00+00:00,0.27963,0.27979,0.27963,0.27977,29622.0
2026-02-18 14:45:00+00:00,0.27979,0.27987,0.2794,0.27943,92958.0
2026-02-18 14:50:00+00:00,0.27941,0.27995,0.27941,0.27995,39535.0
2026-02-18 14:55:00+00:00,0.27995,0.28,0.27987,0.27989,45447.0
2026-02-18 15:00:00+00:00,0.27989,0.28001,0.2798,0.27983,47432.0
2026-02-18 15:05:00+00:00,0.2798,0.28007,0.2798,0.28,124378.0
2026-02-18 15:10:00+00:00,0.28,0.28002,0.28,0.28002,24374.0
2026-02-18 15:15:00+00:00,0.28,0.28048,0.28,0.28022,119349.0
2026-02-18 15:20:00+00:00,0.2802,0.28031,0.2802,0.28025,29716.0
2026-02-18 15:25:00+00:00,0.28025,0.28025,0.28023,0.28025,27145.0
2026-02-18 15:30:00+00:00,0.28023,0.28033,0.28023,0.28031,31450.0
2026-02-18 15:35:00+00:00,0.28031,0.28073,0.28027,0.28055,53722.0
2026-02-18 15:40:00+00:00,0.28055,0.28081,0.28001,0.28015,153987.0
2026-02-18 15:45:00+00:00,0.28015,0.28015,0.27983,0.27998,123513.0
2026-02-18 15:50:00+00:00,0.27998,0.28,0.27977,0.27992,40266.0
2026-02-18 15:55:00+00:00,0.27992,0.27997,0.2799,0.27996,37676.0
2026-02-18 16:00:00+00:00,0.27996,0.27996,0.27947,0.27953,73678.0
2026-02-18 16:05:00+00:00,0.27955,0.27959,0.27945,0.27951,49838.0
2026-02-18 16:10:00+00:00,0.27951,0.27959,0.27945,0.27946,62484.0
2026-02-18 16:15:00+00:00,0.27945,0.27982,0.27945,0.27969,86630.0
2026-02-18 16:20:00+00:00,0.27969,0.27976,0.27946,0.27946,29563.0
2026-02-18 16:25:00+00:00,0.27949,0.27978,0.27946,0.27976,48551.0
2026-02-18 16:30:00+00:00,0.27975,0.27976,0.27975,0.27975,25843.0
2026-02-18 16:35:00+00:00,0.27975,0.27976,0.27969,0.27971,36307.0
2026-02-18 16:40:00+00:00,0.27971,0.27976,0.27969,0.27975,26957.0
2026-02-18 16:45:00+00:00,0.27975,0.27985,0.27975,0.27983,33411.0
2026-02-18 16:50:00+00:00,0.27985,0.27985,0.27975,0.2798,32676.0
2026-02-18 16:55:00+00:00,0.2798,0.2798,0.27978,0.2798,25181.0
2026-02-18 17:00:00+00:00,0.27978,0.2798,0.27954,0.2797,55721.0
2026-02-18 17:05:00+00:00,0.2797,0.27979,0.27968,0.27978,34747.0
2026-02-18 17:10:00+00:00,0.27976,0.27978,0.27959,0.27961,26164.0
2026-02-18 17:15:00+00:00,0.27959,0.27976,0.27959,0.27974,33077.0
2026-02-18 17:20:00+00:00,0.27974,0.27976,0.27974,0.27976,25285.0
2026-02-18 17:25:00+00:00,0.27976,0.27976,0.2795,0.27952,26234.0
2026-02-18 17:30:00+00:00,0.2795,0.27976,0.2795,0.27967,42052.0
2026-02-18 17:35:00+00:00,0.27965,0.27967,0.27965,0.27967,25054.0
2026-02-18 17:40:00+00:00,0.27965,0.27974,0.27959,0.27961,32212.0
2026-02-18 17:45:00+00:00,0.27959,0.27969,0.27959,0.27967,36639.0
2026-02-18 17:50:00+00:00,0.27969,0.27969,0.27956,0.27958,51156.0
2026-02-18 17:55:00+00:00,0.27956,0.27964,0.27956,0.27956,24995.0
2026-02-18 18:00:00+00:00,0.27958,0.27971,0.27952,0.27969,48751.0
2026-02-18 18:05:00+00:00,0.27969,0.27971,0.27939,0.27951,57786.0
2026-02-18 18:10:00+00:00,0.27954,0.27973,0.27951,0.27971,30897.0
2026-02-18 18:15:00+00:00,0.27971,0.27979,0.2797,0.2797,32457.0
2026-02-18 18:20:00+00:00,0.2797,0.2798,0.27962,0.27962,52589.0
2026-02-18 18:25:00+00:00,0.27962,0.27974,0.27962,0.27968,26098.0
2026-02-18 18:30:00+00:00,0.27968,0.27968,0.27953,0.27965,27194.0
2026-02-18 18:35:00+00:00,0.27963,0.27977,0.27963,0.27975,27663.0
