time,open,high,low,close,volume
2026-02-13 10:00:00+00:00,79.83,80.573,79.722,80.308,163892.58
2026-02-13 11:00:00+00:00,80.308,80.364,79.737,80.267,117229.95
2026-02-13 12:00:00+00:00,80.267,80.27,79.823,79.915,90479.38
2026-02-13 13:00:00+00:00,79.916,80.868,79.705,80.244,184140.91
2026-02-13 14:00:00+00:00,80.24,81.911,79.807,81.267,304316.39
2026-02-13 15:00:00+00:00,81.263,84.295,81.057,83.14,461255.9
2026-02-13 16:00:00+00:00,83.149,84.968,82.87,84.174,231655.59
2026-02-13 17:00:00+00:00,84.168,84.663,83.512,84.293,191895.33
2026-02-13 18:00:00+00:00,84.297,85.542,84.072,85.336,200890.45
2026-02-13 19:00:00+00:00,85.339,85.563,84.503,84.626,115188.72
2026-02-13 20:00:00+00:00,84.61,85.014,84.121,84.744,116038.81
2026-02-13 21:00:00+00:00,84.744,85.131,84.518,84.797,104912.66
2026-02-13 22:00:00+00:00,84.797,84.872,84.409,84.603,102591.14
2026-02-13 23:00:00+00:00,84.603,84.608,84.121,84.279,93745.59
2026-02-14 00:00:00+00:00,84.273,85.027,84.162,84.881,128760.8
2026-02-14 01:00:00+00:00,84.909,85.154,84.745,84.956,99776.72
2026-02-14 02:00:00+00:00,84.953,84.956,84.543,84.836,87819.26
2026-02-14 03:00:00+00:00,84.836,85.24,84.748,85.013,147318.12
2026-02-14 04:00:00+00:00,85.013,85.046,84.738,84.767,117254.63
2026-02-14 05:00:00+00:00,84.767,84.973,84.557,84.575,96919.16
2026-02-14 06:00:00+00:00,84.575,84.891,84.292,84.809,100067.92
2026-02-14 07:00:00+00:00,84.809,85.211,84.72,85.127,87261.21
2026-02-14 08:00:00+00:00,85.124,86.363,85.1,86.142,278374.99
2026-02-14 09:00:00+00:00,86.147,86.304,85.802,85.952,122707.0
2026-02-14 10:00:00+00:00,85.954,85.954,85.68,85.78,95767.77
2026-02-14 11:00:00+00:00,85.777,87.25,85.757,87.239,238685.93
2026-02-14 12:00:00+00:00,87.223,87.23,86.196,86.357,153002.27
2026-02-14 13:00:00+00:00,86.357,86.829,85.969,86.387,165822.55
2026-02-14 14:00:00+00:00,86.387,87.455,86.32,87.2,143030.96
2026-02-14 15:00:00+00:00,87.2,87.629,87.054,87.388,134357.49
2026-02-14 16:00:00+00:00,87.389,88.175,86.975,88.055,187824.83
2026-02-14 17:00:00+00:00,88.055,88.371,87.767,87.997,115571.25
2026-02-14 18:00:00+00:00,87.997,88.194,87.738,87.943,90465.48
2026-02-14 19:00:00+00:00,87.957,88.257,87.502,88.143,119341.4
2026-02-14 20:00:00+00:00,88.14,88.343,87.609,88.09,102635.27
2026-02-14 21:00:00+00:00,88.09,88.366,87.25,87.996,121357.63
2026-02-14 22:00:00+00:00,87.996,88.832,87.842,88.447,108802.66
2026-02-14 23:00:00+00:00,88.447,88.83,87.939,87.987,97411.8
2026-02-15 00:00:00+00:00,87.987,88.364,87.759,88.127,81770.86
2026-02-15 01:00:00+00:00,88.13,88.679,87.562,88.24,113281.81
2026-02-15 02:00:00+00:00,88.235,88.44,87.487,87.966,91254.31
2026-02-15 03:00:00+00:00,87.969,88.717,87.332,88.571,102861.16
2026-02-15 04:00:00+00:00,88.571,89.761,88.366,88.747,180033.02
2026-02-15 05:00:00+00:00,88.747,90.019,88.705,89.63,123337.12
2026-02-15 06:00:00+00:00,89.63,90.073,89.289,89.557,106456.64
2026-02-15 07:00:00+00:00,89.56,90.916,89.346,90.677,155361.1
2026-02-15 08:00:00+00:00,90.674,91.189,89.178,89.608,205527.3
2026-02-15 09:00:00+00:00,89.608,90.457,89.407,89.956,108530.76
2026-02-15 10:00:00+00:00,89.953,90.05,89.072,89.473,132184.78
2026-02-15 11:00:00+00:00,89.473,89.735,88.955,89.109,90145.77
2026-02-15 12:00:00+00:00,89.106,89.568,87.269,87.269,214882.54
2026-02-15 13:00:00+00:00,87.268,88.331,86.768,86.923,255753.11
2026-02-15 14:00:00+00:00,86.919,87.554,86.635,87.284,139405.23
2026-02-15 15:00:00+00:00,87.313,87.628,86.895,87.345,97849.57
2026-02-15 16:00:00+00:00,87.348,87.589,86.679,87.492,106695.88
2026-02-15 17:00:00+00:00,87.494,87.816,85.722,86.348,239088.74
2026-02-15 18:00:00+00:00,86.348,86.798,85.968,86.174,116301.59
2026-02-15 19:00:00+00:00,86.174,86.291,85.151,85.286,165309.45
2026-02-15 20:00:00+00:00,85.286,85.891,84.858,85.801,123604.88
2026-02-15 21:00:00+00:00,85.804,86.342,85.801,86.137,95510.53
2026-02-15 22:00:00+00:00,86.113,86.621,85.996,86.301,82419.24
2026-02-15 23:00:00+00:00,86.298,86.311,85.043,86.072,112026.87
2026-02-16 00:00:00+00:00,86.074,86.448,85.666,86.113,90863.82
2026-02-16 01:00:00+00:00,86.114,86.567,85.322,85.704,89892.6
2026-02-16 02:00:00+00:00,85.701,86.144,85.182,85.333,91863.92
2026-02-16 03:00:00+00:00,85.333,85.481,84.788,85.087,103050.98
2026-02-16 04:00:00+00:00,85.085,85.74,85.037,85.732,92104.19
2026-02-16 05:00:00+00:00,85.732,85.853,84.421,84.642,139880.32
2026-02-16 06:00:00+00:00,84.642,85.152,84.503,85.001,85880.97
2026-02-16 07:00:00+00:00,85.003,85.44,84.759,85.004,106165.52
2026-02-16 08:00:00+00:00,85.007,85.428,84.998,85.339,79408.63
2026-02-16 09:00:00+00:00,85.337,86.209,85.336,85.931,108149.89
2026-02-16 10:00:00+00:00,85.931,85.974,85.572,85.714,83628.17
2026-02-16 11:00:00+00:00,85.713,85.881,84.492,85.483,150962.06
2026-02-16 12:00:00+00:00,85.483,86.356,85.233,86.114,199752.06
2026-02-16 13:00:00+00:00,86.114,86.862,83.825,84.127,346970.02
2026-02-16 14:00:00+00:00,84.127,84.599,83.422,83.98,205885.17
2026-02-16 15:00:00+00:00,83.979,84.497,82.528,83.137,241468.73
2026-02-16 16:00:00+00:00,83.137,84.04,83.028,83.923,175197.56
2026-02-16 17:00:00+00:00,83.927,84.774,83.841,84.484,124224.35
2026-02-16 18:00:00+00:00,84.463,85.113,84.455,84.46,105391.69
2026-02-16 19:00:00+00:00,84.457,85.052,84.182,84.577,109643.81
2026-02-16 20:00:00+00:00,84.577,85.448,84.444,85.325,105570.7
2026-02-16 21:00:00+00:00,85.319,86.061,85.06,85.993,106023.02
2026-02-16 22:00:00+00:00,85.996,86.191,85.585,85.663,96191.57
2026-02-16 23:00:00+00:00,85.663,86.616,85.621,86.397,89563.68
2026-02-17 00:00:00+00:00,86.397,87.1,86.256,86.552,121830.71
2026-02-17 01:00:00+00:00,86.576,87.031,86.096,86.153,88905.69
2026-02-17 02:00:00+00:00,86.153,87.647,85.719,87.25,135102.99
2026-02-17 03:00:00+00:00,87.251,87.31,86.286,86.327,95960.36
2026-02-17 04:00:00+00:00,86.327,86.614,85.878,86.33,97031.44
2026-02-17 05:00:00+00:00,86.33,86.443,85.394,86.166,123273.21
2026-02-17 06:00:00+00:00,86.166,86.749,86.163,86.451,105342.77
2026-02-17 07:00:00+00:00,86.451,86.48,85.875,86.411,96496.99
2026-02-17 08:00:00+00:00,86.414,86.698,85.849,85.907,110926.42
2026-02-17 09:00:00+00:00,85.907,86.123,85.579,85.884,112219.17
2026-02-17 10:00:00+00:00,85.884,85.988,84.832,84.981,117731.18
2026-02-17 11:00:00+00:00,84.981,85.236,84.684,85.029,99175.12
2026-02-17 12:00:00+00:00,85.026,85.495,84.48,84.565,117313.35
2026-02-17 13:00:00+00:00,84.573,85.402,84.332,84.936,163932.9
2026-02-17 14:00:00+00:00,84.936,85.351,82.952,83.177,246307.56
2026-02-17 15:00:00+00:00,83.183,83.848,82.872,83.744,178937.62
2026-02-17 16:00:00+00:00,83.744,85.412,83.66,84.138,225109.06
2026-02-17 17:00:00+00:00,84.141,84.272,83.081,83.665,166070.28
2026-02-17 18:00:00+00:00,83.665,85.368,83.507,85.046,169643.82
2026-02-17 19:00:00+00:00,85.057,85.72,84.581,84.824,161624.34
2026-02-17 20:00:00+00:00,84.827,85.213,84.474,84.966,90681.12
2026-02-17 21:00:00+00:00,84.934,85.376,84.787,85.171,80708.83
2026-02-17 22:00:00+00:00,85.171,85.393,84.916,85.012,74392.97
2026-02-17 23:00:00+00:00,84.987,85.284,84.848,85.024,77045.42
2026-02-18 00:00:00+00:00,85.019,85.436,84.776,84.845,80532.86
2026-02-18 01:00:00+00:00,84.833,84.937,83.889,84.215,101411.91
2026-02-18 02:00:00+00:00,84.214,84.94,84.214,84.611,86849.07
2026-02-18 03:00:00+00:00,84.613,85.407,84.508,85.273,95226.23
2026-02-18 04:00:00+00:00,85.27,85.498,84.93,85.084,71449.75
2026-02-18 05:00:00+00:00,85.084,85.191,84.706,84.847,77340.56
2026-02-18 06:00:00+00:00,84.847,85.264,84.752,84.86,74497.09
2026-02-18 07:00:00+00:00,84.86,85.38,84.63,85.219,87109.67
2026-02-18 08:00:00+00:00,85.219,86.035,85.18,85.45,102179.92
2026-02-18 09:00:00+00:00,85.424,85.69,85.271,85.28,72340.52
2026-02-18 10:00:00+00:00,85.279,85.343,84.134,84.214,116983.01
2026-02-18 11:00:00+00:00,84.214,84.214,82.769,82.769,190142.82
2026-02-18 12:00:00+00:00,82.774,83.279,82.276,82.902,174162.29
2026-02-18 13:00:00+00:00,82.899,83.2,82.24,82.551,121941.37
2026-02-18 14:00:00+00:00,82.552,82.814,81.668,82.479,190474.98
2026-02-18 15:00:00+00:00,82.479,83.955,82.455,82.938,202121.01
2026-02-18 16:00:00+00:00,82.937,83.019,81.989,82.238,156735.08
2026-02-18 17:00:00+00:00,82.241,82.919,82.04,82.108,148722.27
2026-02-18 18:00:00+00:00,82.11,82.296,80.89,81.221,257838.64
2026-02-18 19:00:00+00:00,81.225,81.521,80.452,80.858,194214.97
2026-02-18 20:00:00+00:00,80.858,81.526,80.817,81.258,97309.41
2026-02-18 21:00:00+00:00,81.258,81.58,80.964,81.222,100012.28
2026-02-18 22:00:00+00:00,81.217,81.494,81.007,81.39,86187.01
2026-02-18 23:00:00+00:00,81.388,81.584,81.199,81.554,79998.38
2026-02-19 00:00:00+00:00,81.554,81.666,81.193,81.441,71236.1
2026-02-19 01:00:00+00:00,81.444,81.964,81.441,81.831,78498.26
2026-02-19 02:00:00+00:00,81.831,81.989,81.267,81.601,87271.42
2026-02-19 03:00:00+00:00,81.601,81.87,81.385,81.714,74029.99
2026-02-19 04:00:00+00:00,81.714,81.938,81.436,81.451,77553.02
2026-02-19 05:00:00+00:00,81.451,81.911,81.346,81.834,86893.33
2026-02-19 06:00:00+00:00,81.834,82.434,81.781,82.298,105656.13
2026-02-19 07:00:00+00:00,82.3,82.645,82.031,82.35,114325.76
2026-02-19 08:00:00+00:00,82.347,82.35,81.516,81.66,99558.53
2026-02-19 09:00:00+00:00,81.665,81.955,81.07,81.16,138875.51
2026-02-19 10:00:00+00:00,81.16,81.766,80.872,81.476,122379.82
2026-02-19 11:00:00+00:00,81.476,81.818,81.075,81.2,85026.26
2026-02-19 12:00:00+00:00,81.197,81.263,80.665,80.757,126966.76
2026-02-19 13:00:00+00:00,80.757,80.875,79.636,79.985,209905.97
2026-02-19 14:00:00+00:00,79.98,81.262,79.923,80.718,244562.41
2026-02-19 15:00:00+00:00,80.718,81.245,79.929,80.577,169152.67
2026-02-19 16:00:00+00:00,80.58,80.916,79.9,80.738,127017.2
2026-02-19 17:00:00+00:00,80.755,81.89,80.167,80.421,188408.25
2026-02-19 18:00:00+00:00,80.421,81.985,80.343,81.923,159537.44
2026-02-19 19:00:00+00:00,81.923,82.158,81.071,81.914,130173.23
2026-02-19 20:00:00+00:00,81.914,82.308,81.639,82.016,118353.16
2026-02-19 21:00:00+00:00,82.055,82.132,81.78,82.018,92649.17
2026-02-19 22:00:00+00:00,82.015,82.49,81.867,82.304,92104.99
2026-02-19 23:00:00+00:00,82.284,82.508,82.084,82.46,84103.97
2026-02-20 00:00:00+00:00,82.462,83.488,82.287,82.857,154808.97
2026-02-20 01:00:00+00:00,82.859,83.101,82.643,82.944,126415.25
2026-02-20 02:00:00+00:00,82.946,83.268,82.767,82.86,91291.42
2026-02-20 03:00:00+00:00,82.863,83.33,82.794,82.968,80293.74
2026-02-20 04:00:00+00:00,82.968,83.053,82.343,82.627,98086.19
2026-02-20 05:00:00+00:00,82.627,83.694,82.454,83.22,130838.44
2026-02-20 06:00:00+00:00,83.22,83.667,83.098,83.666,90987.48
2026-02-20 07:00:00+00:00,83.664,83.872,83.35,83.399,108529.1
2026-02-20 08:00:00+00:00,83.399,83.732,83.266,83.607,98744.18
2026-02-20 09:00:00+00:00,83.607,84.45,83.59,84.14,124947.19
2026-02-20 10:00:00+00:00,84.14,84.804,83.997,84.031,134447.71
2026-02-20 11:00:00+00:00,84.034,84.214,83.307,83.509,134490.75
2026-02-20 12:00:00+00:00,83.53,83.972,83.352,83.674,112368.82
2026-02-20 13:00:00+00:00,83.674,83.674,81.722,82.14,269704.32
2026-02-20 14:00:00+00:00,82.144,83.31,82.05,82.982,183430.11
2026-02-20 15:00:00+00:00,83.013,84.731,82.615,84.334,339575.4
2026-02-20 16:00:00+00:00,84.334,84.912,83.692,84.456,182107.44
2026-02-20 17:00:00+00:00,84.456,84.545,82.76,84.464,263397.92
2026-02-20 18:00:00+00:00,84.46,85.453,83.932,85.206,208495.41
2026-02-20 19:00:00+00:00,85.206,85.323,84.35,84.72,111425.26
2026-02-20 20:00:00+00:00,84.717,85.19,84.41,84.558,76866.1
2026-02-20 21:00:00+00:00,84.594,84.715,84.284,84.524,81798.4
2026-02-20 22:00:00+00:00,84.527,84.736,84.074,84.57,80331.06
2026-02-20 23:00:00+00:00,84.568,84.666,84.277,84.63,67563.82
2026-02-21 00:00:00+00:00,84.63,84.713,84.303,84.391,74625.03
2026-02-21 01:00:00+00:00,84.391,84.815,84.385,84.627,72678.55
2026-02-21 02:00:00+00:00,84.624,84.981,84.486,84.773,77005.4
2026-02-21 03:00:00+00:00,84.773,84.773,84.188,84.275,113310.04
2026-02-21 04:00:00+00:00,84.275,84.445,84.097,84.351,79326.97
2026-02-21 05:00:00+00:00,84.349,84.532,84.332,84.425,65943.22
2026-02-21 06:00:00+00:00,84.425,84.721,84.007,84.077,112275.08
2026-02-21 07:00:00+00:00,84.074,84.27,83.92,84.171,97792.69
2026-02-21 08:00:00+00:00,84.174,84.683,84.142,84.674,101750.23
2026-02-21 09:00:00+00:00,84.677,85.13,84.626,84.88,112077.04
2026-02-21 10:00:00+00:00,84.883,85.225,84.847,85.104,87300.42
2026-02-21 11:00:00+00:00,85.107,85.632,85.104,85.353,115748.29
2026-02-21 12:00:00+00:00,85.353,85.5,84.938,85.277,88689.18
2026-02-21 13:00:00+00:00,85.274,85.91,85.149,85.832,105288.48
2026-02-21 14:00:00+00:00,85.829,86.634,85.586,86.264,188848.47
2026-02-21 15:00:00+00:00,86.265,86.695,86.142,86.529,117736.79
2026-02-21 16:00:00+00:00,86.523,86.607,85.84,86.086,144614.95
2026-02-21 17:00:00+00:00,86.086,86.412,85.766,86.194,107202.73
2026-02-21 18:00:00+00:00,86.191,86.678,86.143,86.526,104949.42
2026-02-21 19:00:00+00:00,86.529,86.644,86.138,86.16,81190.84
2026-02-21 20:00:00+00:00,86.161,86.163,85.218,85.43,143917.57
2026-02-21 21:00:00+00:00,85.426,85.78,85.37,85.776,85562.58
2026-02-21 22:00:00+00:00,85.776,85.823,85.317,85.414,80819.1
2026-02-21 23:00:00+00:00,85.411,85.511,85.092,85.121,99128.39
2026-02-22 00:00:00+00:00,85.118,85.169,84.709,85.01,131325.72
2026-02-22 01:00:00+00:00,85.007,85.369,85.004,85.264,92655.38
2026-02-22 02:00:00+00:00,85.262,85.524,84.794,84.894,97537.06
2026-02-22 03:00:00+00:00,84.897,85.09,84.657,85.01,83780.83
2026-02-22 04:00:00+00:00,85.01,85.287,84.92,85.088,73867.38
2026-02-22 05:00:00+00:00,85.088,85.157,84.747,84.91,72638.35
2026-02-22 06:00:00+00:00,84.91,85.268,84.897,85.246,78149.89
2026-02-22 07:00:00+00:00,85.246,85.478,85.082,85.187,83570.74
2026-02-22 08:00:00+00:00,85.187,85.188,84.813,84.907,83248.98
2026-02-22 09:00:00+00:00,84.907,85.125,84.892,84.981,68840.54
2026-02-22 10:00:00+00:00,84.981,85.241,84.94,85.157,77578.91
2026-02-22 11:00:00+00:00,85.155,85.392,85.124,85.202,74475.29
2026-02-22 12:00:00+00:00,85.204,85.252,84.277,84.414,134798.36
2026-02-22 13:00:00+00:00,84.411,84.562,83.67,83.94,144508.31
2026-02-22 14:00:00+00:00,83.94,84.001,83.387,83.608,134440.53
2026-02-22 15:00:00+00:00,83.608,83.649,82.963,83.454,162177.92
2026-02-22 16:00:00+00:00,83.452,83.561,83.143,83.521,92078.19
2026-02-22 17:00:00+00:00,83.52,83.548,82.775,82.991,113221.3
2026-02-22 18:00:00+00:00,82.994,83.233,82.91,83.163,101207.46
2026-02-22 19:00:00+00:00,83.159,83.358,82.977,83.238,69019.53
2026-02-22 20:00:00+00:00,83.238,83.306,82.926,82.958,77664.86
2026-02-22 21:00:00+00:00,82.958,83.517,82.958,83.442,73555.53
2026-02-22 22:00:00+00:00,83.442,83.652,83.036,83.505,81880.66
2026-02-22 23:00:00+00:00,83.507,83.591,82.45,82.724,127112.31
2026-02-23 00:00:00+00:00,82.724,82.8,81.27,81.312,170246.31
2026-02-23 01:00:00+00:00,81.311,81.324,77.409,77.901,605501.99
2026-02-23 02:00:00+00:00,77.912,78.377,77.47,77.791,147480.91
2026-02-23 03:00:00+00:00,77.788,78.216,77.213,77.574,150795.68
2026-02-23 04:00:00+00:00,77.572,77.656,77.07,77.312,99802.72
2026-02-23 05:00:00+00:00,77.314,77.974,77.268,77.748,121040.61
2026-02-23 06:00:00+00:00,77.746,79.085,77.59,79.012,156355.27
2026-02-23 07:00:00+00:00,79.012,79.616,78.846,79.327,136884.73
2026-02-23 08:00:00+00:00,79.327,79.327,78.474,78.697,136087.44
2026-02-23 09:00:00+00:00,78.695,80.47,78.695,80.392,177522.06
2026-02-23 10:00:00+00:00,80.393,80.624,80.036,80.204,134120.96
2026-02-23 11:00:00+00:00,80.206,80.489,79.929,80.013,103065.54
2026-02-23 12:00:00+00:00,80.01,80.894,79.821,80.661,161668.43
2026-02-23 13:00:00+00:00,80.656,81.05,80.378,80.475,145199.52
2026-02-23 14:00:00+00:00,80.477,80.709,79.365,80.092,202216.78
2026-02-23 15:00:00+00:00,80.092,80.276,79.177,79.36,140794.84
2026-02-23 16:00:00+00:00,79.36,79.733,78.632,78.933,208782.87
2026-02-23 17:00:00+00:00,78.931,79.099,77.219,78.262,231581.25
2026-02-23 18:00:00+00:00,78.261,79.251,77.995,78.577,146526.28
2026-02-23 19:00:00+00:00,78.574,78.858,77.929,78.242,126878.04
2026-02-23 20:00:00+00:00,78.24,78.487,77.807,78.277,129971.93
2026-02-23 21:00:00+00:00,78.277,78.656,78.135,78.321,108227.9
2026-02-23 22:00:00+00:00,78.321,78.864,78.206,78.212,107410.06
2026-02-23 23:00:00+00:00,78.207,78.491,77.578,77.856,95882.79
2026-02-24 00:00:00+00:00,77.854,78.479,77.853,78.399,88836.03
2026-02-24 01:00:00+00:00,78.399,78.402,75.703,77.621,257819.3
2026-02-24 02:00:00+00:00,77.621,78.359,77.464,77.604,119754.56
2026-02-24 03:00:00+00:00,77.601,77.604,76.456,76.837,123473.8
2026-02-24 04:00:00+00:00,76.837,77.02,76.072,76.799,127093.25
2026-02-24 05:00:00+00:00,76.799,77.272,76.2,76.588,111065.69
2026-02-24 06:00:00+00:00,76.588,76.885,76.344,76.534,94227.42
2026-02-24 07:00:00+00:00,76.537,77.165,76.458,76.808,100684.77
2026-02-24 08:00:00+00:00,76.804,77.148,76.455,76.981,113567.8
2026-02-24 09:00:00+00:00,76.981,77.092,75.98,76.594,110625.55
2026-02-24 10:00:00+00:00,76.594,76.769,76.363,76.701,77122.82
2026-02-24 11:00:00+00:00,76.704,76.855,76.441,76.72,74068.98
2026-02-24 12:00:00+00:00,76.719,76.99,76.46,76.541,128921.37
2026-02-24 13:00:00+00:00,76.543,76.753,75.995,76.509,166779.9
2026-02-24 14:00:00+00:00,76.507,77.377,75.62,76.828,288796.76
2026-02-24 15:00:00+00:00,76.828,77.438,76.558,77.247,170716.41
2026-02-24 16:00:00+00:00,77.247,78.188,77.176,78.072,208728.86
2026-02-24 17:00:00+00:00,78.072,78.427,77.749,77.915,181313.48
2026-02-24 18:00:00+00:00,77.921,78.262,77.508,78.135,105952.51
2026-02-24 19:00:00+00:00,78.135,78.456,77.836,78.321,86260.47
2026-02-24 20:00:00+00:00,78.316,78.821,78.28,78.617,103157.83
2026-02-24 21:00:00+00:00,78.62,78.678,78.071,78.493,105793.99
2026-02-24 22:00:00+00:00,78.494,79.318,78.393,79.004,103160.52
2026-02-24 23:00:00+00:00,79.007,79.557,78.528,78.907,106968.33
2026-02-25 00:00:00+00:00,78.904,79.354,78.673,79.136,78467.45
2026-02-25 01:00:00+00:00,79.133,82.522,79.053,81.962,271931.88
2026-02-25 02:00:00+00:00,81.96,82.897,81.96,82.415,251808.5
2026-02-25 03:00:00+00:00,82.416,82.523,81.59,81.72,152377.69
2026-02-25 04:00:00+00:00,81.72,82.372,81.254,81.897,162129.29
2026-02-25 05:00:00+00:00,81.899,82.133,80.955,81.277,111680.7
2026-02-25 06:00:00+00:00,81.273,81.847,81.124,81.533,85790.04
2026-02-25 07:00:00+00:00,81.537,82.365,81.456,82.14,110171.8
